id,title,budget,revenue,release_date,runtime,vote_average,vote_count,popularity,roi,release_year,release_month,release_quarter,release_day_of_week,is_summer,is_holiday,is_q1,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,genre_family,genre_mystery,genre_fantasy,genre_animation,genre_foreign,genre_count,cast_avg_roi,cast_avg_experience,num_top_actors,is_franchise,budget_log,budget_category,budget_micro,budget_low,budget_medium,budget_high,budget_blockbuster,runtime_category,runtime_short,runtime_standard,runtime_long,runtime_epic,popularity_quartile,popularity_q1,popularity_q2,popularity_q3,popularity_q4,vote_count_log,has_high_rating,years_since_release,is_recent
10679,Iron Sky,7500000,8135031,2012-03-10,93,5.6,563,19.561767,8.47,2012,3,1,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.830413711839864,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,6.335054251498059,0,8,1
71552,American Reunion,50000000,234989584,2012-04-04,113,6.1,1641,8.10609,369.98,2012,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,7.403670290012373,0,8,1
94329,The Raid,1100000,4105187,2011-09-08,101,7.3,1076,10.528833,273.2,2011,9,3,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,13.910821646859096,low,False,True,False,False,False,standard,False,True,False,False,q3,False,False,True,False,6.981934677156389,1,9,1
22970,The Cabin in the Woods,30000000,66486080,2012-04-12,95,6.6,2314,14.811958,121.62,2012,4,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,7.747164966520335,0,8,1
91070,L!fe Happens,930000,30905,2011-06-18,100,5.3,66,10.114319,-96.68,2011,6,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,13.742940940397675,micro,True,False,False,False,False,standard,False,True,False,False,q3,False,False,True,False,4.204692619390966,0,9,1
92182,Silent House,2000000,13101672,2011-01-21,85,5.2,125,10.239941,555.08,2011,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,14.508658238524095,low,False,True,False,False,False,short,True,False,False,False,q3,False,False,True,False,4.836281906951478,0,9,1
76489,The Three Stooges,30000000,54819301,2012-04-13,92,4.9,143,13.371056,82.73,2012,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,4.969813299576001,0,8,1
62764,Mirror Mirror,85000000,183018522,2012-03-15,106,5.5,1148,14.170183,115.32,2012,3,1,3,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,6.0,0.0,0.0,0.0,0,18.258161826219297,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,7.046647277848756,0,8,1
44833,Battleship,209000000,303025485,2012-04-11,131,5.5,2141,13.106966,44.99,2012,4,2,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0,19.157844814713773,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.669495251007694,0,8,1
74534,The Best Exotic Marigold Hotel,10000000,136836156,2011-11-28,124,6.9,468,9.23046,1268.36,2011,11,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,16.118095750958314,medium,False,False,True,False,False,long,False,False,True,False,q3,False,False,True,False,6.150602768446279,0,9,1
72207,The Five-Year Engagement,30000000,53909751,2012-04-27,124,5.7,466,12.84554,79.7,2012,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,long,False,False,True,False,q4,False,False,False,True,6.1463292576688975,0,8,1
67660,Think Like a Man,12000000,96070507,2012-04-16,122,6.9,287,5.264551,700.59,2012,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,16.300417291085605,medium,False,False,True,False,False,long,False,False,True,False,q1,True,False,False,False,5.662960480135946,0,8,1
77877,The Lucky One,25000000,99357138,2012-04-19,101,6.8,981,7.740762,297.43,2012,4,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.889591308354466,0,8,1
17347,Bride Flight,6400000,2556911,2008-10-15,130,6.9,10,2.065753,-60.05,2008,10,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,15.671808704579888,medium,False,False,True,False,False,long,False,False,True,False,q1,True,False,False,False,2.3978952727983707,0,12,0
72387,Safe,30000000,40346186,2012-04-16,94,6.3,808,8.234382,34.49,2012,4,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.695798917058491,0,8,1
57119,Jumping the Broom,6600000,37710610,2011-05-06,112,6.0,57,2.664211,471.37,2011,5,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,314.94,3.0,4.0,0,15.702580358511794,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,4.060443010546419,0,9,1
62213,Dark Shadows,150000000,245527149,2012-05-08,113,5.7,2383,10.665859,63.68,2012,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0,18.8261458587272,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,7.776535028185241,0,8,1
76493,The Dictator,65000000,179379533,2012-05-15,83,5.9,1789,7.446085,175.97,2012,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.989897843244528,blockbuster,False,False,False,False,True,short,True,False,False,False,q2,False,True,False,False,7.489970898834801,0,8,1
41154,Men in Black 3,225000000,624026776,2012-05-23,106,6.3,4228,10.684385,177.35,2012,5,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,19.23161096461314,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,8.34972083747249,0,8,1
58595,Snow White and the Huntsman,170000000,396600000,2012-05-30,127,5.8,3183,18.751554,133.29,2012,5,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.0,0.0,0.0,1,18.951309000896888,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.065893546964274,0,8,1
78206,Chicken with Plums,12000000,1428291,2011-10-25,93,6.8,44,3.78207,-88.1,2011,10,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.300417291085605,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.80666248977032,0,9,1
72197,The Pirates! In an Adventure with Scientists!,60000000,118338361,2012-03-12,88,6.4,379,10.271517,97.23,2012,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,27.302222222222223,3.0,4.0,0,17.909855136853043,blockbuster,False,False,False,False,True,short,True,False,False,False,q3,False,False,True,False,5.940171252720432,0,8,1
70981,Prometheus,130000000,403170142,2012-05-30,124,6.3,5152,16.624854,210.13,2012,5,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,0.0,0.0,0.0,1,18.683045016112164,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.547334348328224,0,8,1
92591,Bernie,5000000,9206470,2012-04-27,100,6.5,325,5.875181,84.13,2012,4,2,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,66.33881313131313,6.0,4.0,0,15.424948670398354,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,5.786897381366708,0,8,1
12645,Inhale,10000000,55089,2010-08-27,100,6.3,39,4.163207,-99.45,2010,8,3,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.688879454113936,0,10,1
50647,Wanderlust,35000000,24159934,2012-02-23,98,5.3,402,9.295078,-30.97,2012,2,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.370858648025116,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.998936561946683,0,8,1
83666,Moonrise Kingdom,16000000,68263166,2012-05-16,94,7.6,1701,8.692433,326.64,2012,5,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,96.71791666666668,7.0,4.0,0,16.588099342704055,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,7.43955930913332,1,8,1
82825,Kahaani,1200000,16000000,2012-03-09,122,7.3,61,3.174936,1233.33,2012,3,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,13.997832948091215,low,False,True,False,False,False,long,False,False,True,False,q1,True,False,False,False,4.127134385045092,1,8,1
50601,5 Days of War,20000000,17479,2011-04-14,113,5.8,63,3.174512,-99.91,2011,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-14.926666666666666,4.5,4.0,0,16.811242881518265,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,4.158883083359672,0,9,1
86467,Bel Ami,9000000,8303261,2012-03-09,102,5.0,155,7.720692,-7.74,2012,3,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.012735246411598,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,5.049856007249537,0,8,1
85435,A Few Best Men,12468389,29007412,2011-10-14,97,5.9,137,6.116093,132.65,2011,10,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.33870719945715,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,4.927253685157205,0,9,1
49014,Cosmopolis,20500000,6063556,2012-05-25,109,5.1,337,6.087109,-70.42,2012,5,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.835935492889124,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.823045895483019,0,8,1
72358,A Thousand Words,40000000,22044277,2012-03-07,91,6.0,381,5.446745,-44.89,2012,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.50439003707821,high,False,False,False,True,False,standard,False,True,False,False,q1,True,False,False,False,5.945420608606575,0,8,1
201703,Love's Deadly Triangle: The Texas Cadet Murder,14000000,161001698,1997-02-20,93,5.0,2,1.36737,1050.01,1997,2,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.454567959008102,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,1.0986122886681098,0,23,0
84332,Safety Not Guaranteed,750000,4007792,2012-06-08,85,6.8,562,7.067494,434.37,2012,6,2,4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0,13.527829818844936,micro,True,False,False,False,False,short,True,False,False,False,q2,False,True,False,False,6.333279628139691,0,8,1
80321,Madagascar 3: Europe's Most Wanted,145000000,746921274,2012-06-06,93,6.4,1857,13.829042,415.12,2012,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,276.145,6.0,4.0,1,18.7922443072814,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,7.527255919373784,0,8,1
84355,Your Sister's Sister,125000,3200000,2011-09-11,90,6.5,140,10.850569,2460.0,2011,9,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,11.736077016252436,micro,True,False,False,False,False,short,True,False,False,False,q3,False,False,True,False,4.948759890378168,0,9,1
62177,Brave,185000000,538983207,2012-06-21,93,6.7,4760,15.876341,191.34,2012,6,2,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,6.0,0.0,0.0,0.0,0,19.035866388448003,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,8.46821300919452,0,8,1
76494,What to Expect When You're Expecting,40000000,79700000,2012-05-17,110,5.8,611,7.271503,99.25,2012,5,2,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.50439003707821,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.416732282512326,0,8,1
81836,To Rome with Love,17000000,73244881,2012-04-20,111,5.6,564,7.812646,330.85,2012,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.648723960844016,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,6.336825731146441,0,8,1
72331,Abraham Lincoln: Vampire Hunter,69000000,112265139,2012-06-20,94,5.5,1297,7.922636,62.7,2012,6,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,0,18.04961707705429,blockbuster,False,False,False,False,True,standard,False,True,False,False,q2,False,True,False,False,7.168579897264035,0,8,1
44877,4.3.2.1,4600000,1163967,2010-06-02,117,5.9,63,5.805666,-74.7,2010,6,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4.0,16.985,2.0,4.0,0,15.341567078850604,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,4.158883083359672,0,10,1
96399,For Greater Glory - The True Story of Cristiada,12000000,9622846,2012-06-01,145,6.4,35,4.482331,-19.81,2012,6,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.300417291085605,medium,False,False,True,False,False,long,False,False,True,False,q1,True,False,False,False,3.58351893845611,0,8,1
82633,Lawless,26000000,53676580,2012-08-29,115,6.8,1055,7.968423,106.45,2012,8,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.073607134447293,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.962243464266207,0,8,1
80585,Rock of Ages,75000000,59418613,2012-06-13,123,6.0,392,12.558042,-20.78,2012,6,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,18.13299868483392,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,5.973809611869261,0,8,1
88005,Seeking a Friend for the End of the World,10000000,9636289,2012-06-22,101,6.3,713,6.947533,-3.64,2012,6,2,4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,6.570882962339584,0,8,1
72105,Ted,50000000,549368315,2012-06-29,106,6.3,4811,19.638605,998.74,2012,6,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,1,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,8.47886807709457,0,8,1
77930,Magic Mike,7000000,167221571,2012-06-28,110,6.1,1062,8.732425,2288.88,2012,6,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,15.76142084987672,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,6.968850378341948,0,8,1
83770,On the Road,25000000,8784318,2012-05-22,137,5.5,312,7.323283,-64.86,2012,5,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,long,False,False,True,False,q2,False,True,False,False,5.746203190540153,0,8,1
1930,The Amazing Spider-Man,215000000,752215857,2012-06-27,136,6.5,6734,31.102267,249.87,2012,6,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,0.0,0.0,0.0,1,19.186148590743095,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.815073088844464,0,8,1
57800,Ice Age: Continental Drift,95000000,877244782,2012-06-26,88,6.2,2731,13.26958,823.42,2012,6,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,0.0,0.0,0.0,1,18.36938746009113,blockbuster,False,False,False,False,True,short,True,False,False,False,q4,False,False,False,True,7.912789220690681,0,8,1
84175,Beasts of the Southern Wild,1800000,21107746,2012-06-29,93,6.8,411,5.550496,1072.65,2012,6,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0,14.403297778421797,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,6.021023349349527,0,8,1
98548,People Like Us,16000000,12434778,2012-06-29,114,6.6,206,14.906621,-22.28,2012,6,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.588099342704055,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,5.332718793265369,0,8,1
82525,Savages,45000000,82966152,2012-07-06,131,6.2,784,13.248022,84.37,2012,7,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.622173069956816,high,False,False,False,True,False,long,False,False,True,False,q4,False,False,False,True,6.665683717782408,0,8,1
80035,The Watch,68000000,68267862,2012-07-26,98,5.3,899,13.276971,0.39,2012,7,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,18.035018277846262,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,6.802394763324311,0,8,1
84165,2 Days in New York,8000000,1653792,2012-03-28,91,5.4,94,4.68182,-79.33,2012,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,15.894952224644102,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,4.553876891600541,0,8,1
73567,Killer Joe,10000000,3665069,2011-09-10,102,6.4,433,6.452069,-63.35,2011,9,3,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,6.073044534100405,0,9,1
82696,Hope Springs,30000000,114281051,2012-08-07,100,5.8,287,7.255301,280.94,2012,8,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.662960480135946,0,8,1
64635,Total Recall,125000000,198802074,2012-08-02,121,5.8,2540,16.42635,59.04,2012,8,3,3,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0,210.545,4.666666666666667,4.0,0,18.643824303266577,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.840312983320164,0,8,1
59296,"Love, Wedding, Marriage",1,1378,2011-06-03,90,5.1,73,4.060122,137700.0,2011,6,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0.6931471805599453,micro,True,False,False,False,False,short,True,False,False,False,q1,True,False,False,False,4.30406509320417,0,9,1
37724,Skyfall,200000000,1108561013,2012-10-25,143,6.9,7718,20.309585,454.28,2012,10,4,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,19.11382792951231,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.951440100949855,0,8,1
77174,ParaNorman,60000000,107139399,2012-08-03,90,6.7,808,10.425038,78.57,2012,8,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,0.0,0.0,0.0,0,17.909855136853043,blockbuster,False,False,False,False,True,short,True,False,False,False,q3,False,False,True,False,6.695798917058491,0,8,1
82650,Diary of a Wimpy Kid: Dog Days,22000000,77112176,2012-08-02,94,6.0,229,10.225555,250.51,2012,8,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,16.906553056777135,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.438079308923196,0,8,1
79224,War of the Arrows,8000000,49000000,2011-08-10,122,6.7,68,7.030308,512.5,2011,8,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,15.894952224644102,medium,False,False,True,False,False,long,False,False,True,False,q2,False,True,False,False,4.23410650459726,0,9,1
109513,Hit & Run,2000000,14400000,2012-08-22,100,5.5,225,7.148558,620.0,2012,8,3,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,251.70166666666665,3.0,4.0,0,14.508658238524095,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,5.420534999272286,0,8,1
49526,Premium Rush,35000000,31083599,2012-08-24,91,6.2,848,5.654784,-11.19,2012,8,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,19.4225,2.0,4.0,0,17.370858648025116,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.744059186311348,0,8,1
71668,Piranha 3DD,5000000,8493728,2012-05-11,83,4.1,319,5.615205,69.87,2012,5,2,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,15.424948670398354,low,False,True,False,False,False,short,True,False,False,False,q2,False,True,False,False,5.768320995793772,0,8,1
89691,ATM,3000000,3010,2012-02-17,90,5.1,195,8.950643,-99.9,2012,2,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,14.914123179965662,low,False,True,False,False,False,short,True,False,False,False,q3,False,False,True,False,5.278114659230517,0,8,1
77883,The Possession,14000000,85446075,2012-08-30,92,5.8,509,7.286477,510.33,2012,8,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.454567959008102,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,6.234410725718371,0,8,1
48034,Little White Lies,25000000,48531470,2010-10-20,154,7.1,396,7.594334,94.13,2010,10,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,epic,False,False,False,True,q2,False,True,False,False,5.983936280687191,1,10,1
79694,The Apparition,17000000,9627492,2012-08-23,82,4.5,140,7.683008,-43.37,2012,8,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.648723960844016,medium,False,False,True,False,False,short,True,False,False,False,q2,False,True,False,False,4.948759890378168,0,8,1
84174,Bachelorette,3000000,11947954,2012-08-06,87,5.3,457,10.893224,298.27,2012,8,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,14.914123179965662,low,False,True,False,False,False,short,True,False,False,False,q3,False,False,True,False,6.126869184114185,0,8,1
83686,The Words,6000000,13231461,2012-09-07,96,6.4,384,6.089971,120.52,2012,9,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,165.06570833333336,4.25,4.0,0,15.607270193858982,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,5.953243334287785,0,8,1
114150,Pitch Perfect,17000000,115350426,2012-09-28,112,7.3,2310,11.03595,578.53,2012,9,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,16.648723960844016,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,7.745435610274381,1,8,1
77948,The Cold Light of Day,20000000,16863583,2012-04-04,93,4.8,277,11.112153,-15.68,2012,4,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,100.41757936507936,7.333333333333333,4.0,0,16.811242881518265,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,5.627621113690637,0,8,1
59967,Looper,30000000,47042000,2012-09-26,118,6.6,4777,12.727269,56.81,2012,9,3,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,8.471777327885755,0,8,1
87428,That's My Boy,70000000,58058367,2012-06-14,116,5.5,460,8.923755,-17.06,2012,6,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,18.064005814299342,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,6.133398042996649,0,8,1
88273,A Royal Affair,8000000,7594693,2012-03-29,137,7.2,244,8.168448,-5.07,2012,3,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.894952224644102,medium,False,False,True,False,False,long,False,False,True,False,q2,False,True,False,False,5.501258210544727,1,8,1
84329,Robot & Frank,2500000,3325038,2012-08-16,85,6.8,454,9.291494,33.0,2012,8,3,3,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,-3.9491071428571423,4.75,4.0,0,14.731801689838347,low,False,True,False,False,False,short,True,False,False,False,q3,False,False,True,False,6.12029741895095,0,8,1
71679,Resident Evil: Retribution,65000000,240159255,2012-09-12,95,5.6,1618,0.948759,269.48,2012,9,3,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,17.989897843244528,blockbuster,False,False,False,False,True,standard,False,True,False,False,q1,True,False,False,False,7.389563953677635,0,8,1
68722,The Master,32000000,28258060,2012-09-07,137,7.0,720,8.074218,-11.69,2012,9,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.281246492014,high,False,False,False,True,False,long,False,False,True,False,q2,False,True,False,False,6.580639137284949,1,8,1
49049,Dredd,50000000,41037742,2012-09-07,95,6.6,1971,12.1524,-17.92,2012,9,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,-30.63833333333333,3.5,4.0,0,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,7.586803535162581,0,8,1
